fecha,estacion,comuna,zona_geografica,tipo_estacion,mp2_5_mean,mp2_5_max,mp10_mean,mp10_max,o3_mean,o3_max,temperatura_mean,humedad_mean,presion_mean,viento_mean,direccion_viento,radiacion_mean,isoterma_0_mean,precipitacion_sum,precipitacion_max,prop_inversion,dia_semana,es_finde,es_festivo,periodo_gec,tipo_dia,estacion_anio,temporada_critica,nivel_socioeconomico,calidad_aire_mp25,calidad_aire_mp10,nivel_contaminacion,estaciones_en_episodio,critico_mp25_dia,critico_mp10_dia,mala_calidad_mp25
2022-02-12,Puente Alto,Puente Alto,Sur,Suburbana,23.55,51.7,48.47,101.7,38.48,89.9,21.61,57.11,1016.75,1.98,223.23,376.83,3961.88,0.0,0.0,0.38,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-12,Quilicura,Quilicura,Norte,Urbana de tráfico,17.08,54.3,40.36,100.7,36.25,91.2,21.77,56.74,1017.44,3.02,223.76,367.0,4161.04,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-12,Talagante,Talagante,Poniente,Suburbana,12.54,30.3,31.71,53.0,35.95,95.5,20.82,56.92,1016.22,2.72,224.25,373.58,3927.0,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,17.32,47.5,39.16,87.1,35.42,81.3,21.37,56.98,1015.68,2.61,222.51,361.04,3923.96,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,19.9,41.1,44.18,82.4,36.78,97.0,21.23,57.73,1016.1,2.77,222.37,391.5,4047.88,0.0,0.0,0.42,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,El Bosque,El Bosque,Sur,Urbana de fondo,21.08,53.7,44.92,102.0,35.35,95.4,21.88,56.73,1016.2,2.44,230.68,380.17,4080.75,0.0,0.0,0.25,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Independencia,Independencia,Centro,Urbana de tráfico,13.82,37.4,32.97,65.0,34.64,102.9,21.53,58.41,1016.33,2.57,224.74,347.39,4015.12,0.0,0.0,0.21,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,La Florida,La Florida,Sur,Urbana de fondo,17.78,37.1,38.88,67.5,34.25,90.4,20.83,58.2,1016.26,2.28,224.0,367.52,3870.83,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Las Condes,Las Condes,Oriente,Urbana de fondo,8.62,41.8,21.57,70.8,33.66,95.2,21.45,60.16,1015.54,2.04,218.69,373.79,3943.42,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Providencia,Providencia,Oriente,Urbana de tráfico,9.46,26.2,26.16,50.2,32.84,104.8,20.9,58.18,1017.34,2.7,233.5,378.57,3917.83,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Pudahuel,Pudahuel,Poniente,Suburbana,18.1,45.2,39.93,86.0,39.47,97.7,20.48,56.39,1016.5,2.63,229.09,388.96,3922.29,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Puente Alto,Puente Alto,Sur,Suburbana,16.51,39.9,36.55,73.8,33.79,93.2,21.01,58.02,1017.26,2.7,233.54,365.54,3908.25,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Quilicura,Quilicura,Norte,Urbana de tráfico,17.0,47.0,38.04,87.9,37.75,90.2,21.28,55.09,1015.85,2.68,206.27,380.17,4000.79,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-13,Talagante,Talagante,Poniente,Suburbana,16.14,47.2,35.43,76.7,37.21,104.2,20.29,56.78,1016.31,2.6,215.84,365.88,3947.38,0.6,0.6,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,21.23,42.8,43.62,85.1,34.79,88.0,21.15,56.15,1016.21,2.72,224.14,368.71,3903.0,0.0,0.0,0.38,0,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,27.39,59.3,55.49,113.8,34.79,92.7,21.45,58.17,1016.09,2.52,234.81,386.09,4051.33,0.0,0.0,0.33,0,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-14,El Bosque,El Bosque,Sur,Urbana de fondo,27.05,47.2,53.55,90.1,32.43,90.0,21.36,57.68,1016.06,2.36,220.28,372.46,3980.04,0.0,0.0,0.33,0,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-14,Independencia,Independencia,Centro,Urbana de tráfico,23.66,55.0,50.77,101.1,36.08,96.0,21.11,57.64,1016.01,2.43,228.69,367.75,4045.71,0.0,0.0,0.46,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,La Florida,La Florida,Sur,Urbana de fondo,21.79,57.0,43.79,111.7,37.27,99.9,20.95,59.25,1016.43,2.23,224.18,388.78,3909.58,0.0,0.0,0.38,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,Las Condes,Las Condes,Oriente,Urbana de fondo,8.3,34.1,25.28,64.6,33.8,93.2,20.74,59.89,1017.15,3.03,224.85,375.12,3825.25,0.0,0.0,0.25,0,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,Providencia,Providencia,Oriente,Urbana de tráfico,15.22,41.7,35.19,83.2,34.66,82.8,20.05,60.14,1016.27,2.65,225.84,366.42,3805.33,0.0,0.0,0.46,0,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,Pudahuel,Pudahuel,Poniente,Suburbana,26.44,67.2,56.42,116.9,35.51,89.8,19.95,56.8,1017.46,2.48,221.45,379.17,3857.67,0.0,0.0,0.54,0,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-14,Puente Alto,Puente Alto,Sur,Suburbana,26.35,52.9,52.73,102.1,34.37,96.8,21.17,56.54,1015.28,2.22,221.34,369.42,3915.29,0.0,0.0,0.38,0,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2022-02-14,Quilicura,Quilicura,Norte,Urbana de tráfico,22.76,48.4,48.75,93.8,33.2,95.8,20.35,58.05,1015.51,2.6,223.4,371.5,3893.62,0.0,0.0,0.38,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-14,Talagante,Talagante,Poniente,Suburbana,19.05,46.0,40.84,75.2,36.64,97.6,21.64,54.33,1015.79,2.19,230.09,371.79,3995.67,0.0,0.0,0.25,0,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,23.75,48.8,51.87,96.0,37.75,84.1,21.58,55.86,1015.92,2.18,225.9,365.08,3978.54,0.0,0.0,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,26.01,49.2,51.04,86.3,35.34,89.9,21.12,57.17,1016.84,2.32,225.69,366.25,3971.54,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-15,El Bosque,El Bosque,Sur,Urbana de fondo,26.42,55.6,53.1,104.7,38.04,102.7,20.95,58.12,1016.15,2.42,228.68,367.42,3923.71,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-15,Independencia,Independencia,Centro,Urbana de tráfico,16.75,47.7,38.5,89.5,34.42,90.1,20.41,59.56,1015.62,3.05,216.66,353.5,3858.38,0.0,0.0,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,La Florida,La Florida,Sur,Urbana de fondo,19.7,54.5,42.7,92.0,35.11,88.1,20.72,56.63,1016.38,2.59,228.27,360.17,3797.0,0.0,0.0,0.42,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Las Condes,Las Condes,Oriente,Urbana de fondo,8.91,29.8,24.51,59.2,35.43,93.8,20.9,61.03,1016.57,2.53,220.37,371.04,4005.75,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Providencia,Providencia,Oriente,Urbana de tráfico,11.58,38.0,27.39,66.6,37.71,96.7,21.53,55.92,1017.26,2.38,235.21,372.42,3975.71,0.0,0.0,0.5,1,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Pudahuel,Pudahuel,Poniente,Suburbana,26.35,52.9,54.85,100.8,35.35,86.7,20.2,57.87,1016.75,2.61,228.77,351.64,3879.83,0.0,0.0,0.42,1,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-15,Puente Alto,Puente Alto,Sur,Suburbana,22.3,48.5,49.21,96.8,34.66,89.7,21.18,58.59,1016.91,2.44,237.17,367.88,3949.08,0.0,0.0,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Quilicura,Quilicura,Norte,Urbana de tráfico,24.15,54.7,48.55,107.7,32.59,92.4,20.43,56.17,1016.63,2.67,229.22,368.67,3886.58,0.0,0.0,0.29,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-15,Talagante,Talagante,Poniente,Suburbana,18.13,42.8,41.47,72.2,38.55,89.3,20.92,58.52,1016.38,2.48,223.55,361.67,3975.83,0.0,0.0,0.33,1,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,23.02,51.0,48.29,97.3,34.03,79.9,20.29,59.62,1016.43,2.53,233.97,362.21,3873.79,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,28.07,53.7,57.04,106.6,37.3,93.4,21.43,59.67,1016.32,2.4,222.47,357.04,3940.92,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-16,El Bosque,El Bosque,Sur,Urbana de fondo,23.95,63.1,49.62,117.8,37.42,95.4,20.33,59.22,1017.46,2.55,227.26,370.25,3724.04,0.0,0.0,0.21,2,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Independencia,Independencia,Centro,Urbana de tráfico,15.48,49.4,35.65,92.8,34.61,81.6,21.32,58.03,1017.13,2.8,222.82,389.59,3929.71,0.0,0.0,0.12,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,La Florida,La Florida,Sur,Urbana de fondo,21.22,50.2,44.93,92.8,36.22,96.7,20.62,55.91,1016.45,2.44,225.05,361.54,3864.96,0.0,0.0,0.29,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Las Condes,Las Condes,Oriente,Urbana de fondo,14.32,46.8,32.13,89.7,34.6,91.3,20.38,56.53,1015.29,1.97,224.64,364.79,3864.0,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Providencia,Providencia,Oriente,Urbana de tráfico,10.21,36.9,26.99,64.3,38.56,80.9,21.04,54.68,1016.43,2.72,230.71,358.29,3914.0,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Pudahuel,Pudahuel,Poniente,Suburbana,25.9,55.0,52.61,104.5,34.97,84.6,20.63,57.64,1016.89,2.44,228.43,370.58,3839.42,0.0,0.0,0.38,2,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-16,Puente Alto,Puente Alto,Sur,Suburbana,23.61,55.4,50.2,101.2,36.67,98.2,20.64,56.22,1016.18,2.79,216.38,367.17,3921.25,0.0,0.0,0.46,2,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Quilicura,Quilicura,Norte,Urbana de tráfico,22.49,63.5,49.76,125.6,37.15,93.1,20.86,55.44,1015.79,2.39,229.08,368.38,3934.67,0.0,0.0,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-16,Talagante,Talagante,Poniente,Suburbana,19.69,57.1,42.48,105.3,36.16,103.5,21.3,54.27,1016.56,2.33,222.99,366.04,3991.38,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,21.5,48.0,46.01,86.8,35.03,98.3,20.68,59.3,1017.04,2.27,229.27,367.21,3868.25,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,27.4,57.9,54.29,100.9,35.86,95.5,20.64,57.15,1018.31,2.31,230.33,363.33,3882.29,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-17,El Bosque,El Bosque,Sur,Urbana de fondo,23.56,46.1,49.65,85.1,36.7,89.3,20.53,61.06,1016.88,2.63,226.07,366.0,3863.25,0.0,0.0,0.25,3,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Independencia,Independencia,Centro,Urbana de tráfico,24.08,51.6,49.88,100.9,34.18,93.7,20.23,57.55,1015.82,2.6,227.88,357.42,3857.58,0.0,0.0,0.54,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,La Florida,La Florida,Sur,Urbana de fondo,13.93,58.2,34.57,110.5,33.63,85.4,21.52,60.48,1017.3,3.1,231.71,358.46,3999.33,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Las Condes,Las Condes,Oriente,Urbana de fondo,7.66,28.7,23.43,59.6,34.01,90.9,21.37,59.01,1015.61,3.02,225.27,352.83,4011.21,0.0,0.0,0.21,3,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Providencia,Providencia,Oriente,Urbana de tráfico,9.88,29.4,26.4,55.6,36.69,86.8,20.1,57.05,1016.18,2.83,226.91,358.21,3728.62,0.0,0.0,0.17,3,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Pudahuel,Pudahuel,Poniente,Suburbana,24.55,56.0,50.85,102.5,36.37,89.3,20.36,60.56,1015.95,2.72,235.67,373.83,3896.71,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Puente Alto,Puente Alto,Sur,Suburbana,19.01,53.7,43.07,108.4,35.72,90.9,21.14,58.73,1015.52,3.06,226.03,371.38,3980.12,0.0,0.0,0.21,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Quilicura,Quilicura,Norte,Urbana de tráfico,22.79,60.6,49.04,104.6,32.5,94.5,20.74,58.88,1017.46,2.77,232.68,331.04,3949.5,0.0,0.0,0.38,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-17,Talagante,Talagante,Poniente,Suburbana,16.66,49.7,38.72,93.1,31.71,86.5,20.44,56.39,1016.42,2.74,224.86,330.61,3842.62,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,24.75,53.8,52.56,104.7,36.43,89.7,21.18,55.17,1015.58,2.2,215.27,362.62,3917.71,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,22.16,50.3,48.11,92.2,36.26,78.2,20.05,56.97,1017.56,2.97,228.3,350.04,3858.54,0.0,0.0,0.29,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,El Bosque,El Bosque,Sur,Urbana de fondo,28.3,57.2,56.64,106.7,31.29,88.7,21.09,58.55,1015.66,2.48,232.77,335.13,3845.33,0.0,0.0,0.42,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2022-02-18,Independencia,Independencia,Centro,Urbana de tráfico,20.53,40.5,45.3,83.3,37.58,94.6,21.01,54.54,1016.44,2.65,224.05,372.39,3961.04,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,La Florida,La Florida,Sur,Urbana de fondo,21.62,42.3,46.63,82.6,35.57,92.8,20.47,59.47,1015.88,2.33,228.68,354.38,3865.21,0.0,0.0,0.38,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Las Condes,Las Condes,Oriente,Urbana de fondo,9.43,36.3,25.04,69.9,38.06,96.0,20.61,56.82,1016.03,2.56,229.16,354.71,3923.5,0.0,0.0,0.29,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Providencia,Providencia,Oriente,Urbana de tráfico,10.24,38.7,27.01,74.8,35.7,88.5,20.4,60.2,1016.18,2.71,216.24,364.71,3911.46,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Pudahuel,Pudahuel,Poniente,Suburbana,23.51,60.6,50.6,119.2,37.12,103.8,20.3,58.78,1016.33,2.74,227.04,359.46,3794.71,0.0,0.0,0.38,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Puente Alto,Puente Alto,Sur,Suburbana,20.27,49.2,44.0,92.0,35.96,103.3,21.38,56.55,1016.67,2.55,226.99,362.08,4020.96,0.0,0.0,0.29,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Quilicura,Quilicura,Norte,Urbana de tráfico,18.28,47.5,41.54,96.7,35.68,85.7,20.57,55.97,1016.57,2.72,226.6,363.04,3882.46,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-18,Talagante,Talagante,Poniente,Suburbana,15.25,39.2,34.02,77.6,38.32,81.9,20.03,58.33,1016.56,2.52,220.67,375.61,3780.71,0.0,0.0,0.21,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,15.06,40.0,36.58,77.9,36.43,79.7,20.57,56.68,1015.8,2.84,228.86,377.39,3864.5,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,21.77,43.1,46.87,75.3,31.99,92.5,20.86,58.09,1016.13,2.67,229.18,345.22,3848.5,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,El Bosque,El Bosque,Sur,Urbana de fondo,23.28,45.7,46.21,80.0,36.46,106.0,20.47,58.74,1017.41,2.05,232.97,364.79,3899.54,0.0,0.0,0.42,5,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Independencia,Independencia,Centro,Urbana de tráfico,19.84,41.0,42.54,81.8,32.22,90.7,20.2,58.05,1016.61,2.19,218.8,380.91,3863.25,0.0,0.0,0.42,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,La Florida,La Florida,Sur,Urbana de fondo,12.68,39.8,31.09,69.2,35.17,88.8,20.35,55.65,1016.68,2.73,218.1,361.88,3818.0,0.0,0.0,0.21,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Las Condes,Las Condes,Oriente,Urbana de fondo,8.05,24.0,21.85,49.6,35.24,85.3,21.02,59.79,1016.5,2.4,230.97,359.0,3954.96,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Providencia,Providencia,Oriente,Urbana de tráfico,11.49,37.3,28.3,63.4,36.39,94.0,21.44,57.72,1016.82,2.21,227.69,364.38,3928.12,0.0,0.0,0.42,5,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Pudahuel,Pudahuel,Poniente,Suburbana,20.96,45.4,45.54,79.8,38.1,99.0,20.85,59.06,1016.86,2.91,224.27,366.75,3933.25,0.0,0.0,0.38,5,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Puente Alto,Puente Alto,Sur,Suburbana,14.55,37.8,34.45,72.3,33.33,85.7,20.65,55.51,1017.0,2.82,234.28,359.17,3944.96,0.0,0.0,0.21,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Quilicura,Quilicura,Norte,Urbana de tráfico,17.3,41.9,38.28,81.9,32.43,82.4,20.46,58.14,1016.1,2.48,229.0,360.83,3842.04,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-19,Talagante,Talagante,Poniente,Suburbana,16.82,42.8,37.96,69.5,36.74,95.4,20.01,59.04,1016.32,2.49,222.83,363.25,3856.71,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,14.8,46.1,34.89,84.8,35.93,84.1,19.77,58.21,1015.88,2.73,225.11,358.04,3763.29,0.0,0.0,0.21,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,19.95,43.3,43.71,80.5,33.4,84.2,20.98,58.7,1015.67,3.12,207.45,356.38,3954.29,0.0,0.0,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,El Bosque,El Bosque,Sur,Urbana de fondo,22.31,46.7,46.88,82.9,38.21,95.0,20.09,55.84,1016.28,2.46,226.08,370.57,3768.17,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,Independencia,Independencia,Centro,Urbana de tráfico,16.22,36.2,36.75,63.0,32.93,82.7,20.33,56.88,1016.58,2.63,227.58,337.96,3924.83,0.0,0.0,0.42,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,La Florida,La Florida,Sur,Urbana de fondo,16.28,38.1,36.83,74.3,33.34,95.3,20.28,54.95,1016.62,2.6,231.95,363.46,3835.38,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,Las Condes,Las Condes,Oriente,Urbana de fondo,8.07,26.9,23.81,55.8,34.93,93.7,20.7,56.92,1015.25,2.94,227.22,363.92,3915.62,0.0,0.0,0.25,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,Providencia,Providencia,Oriente,Urbana de tráfico,10.42,33.3,26.35,66.5,33.31,81.7,20.11,60.63,1016.22,2.28,235.6,354.54,3815.42,0.0,0.0,0.21,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2022-02-20,Pudahuel,Pudahuel,Poniente,Suburbana,18.64,42.9,41.68,80.5,32.28,85.1,20.67,58.29,1015.37,2.69,211.69,333.43,3803.42,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
